run	subrun	event	n_nu	inu	nu_pdg	ccnc	mode	interaction_type	E_nu_MeV	vtx_x_cm	vtx_y_cm	vtx_z_cm	t_ns	lepton_pdg	target_pdg	n_genie_particles	in_active_tpc
717	83	4	3	0	14	0	0	1001	424.40	-656.47	258.28	-124.23	247.5	13	1000200400	8	0
717	83	4	3	1	14	0	0	1001	726.89	-82.28	-260.48	4.48	266.5	13	1000180400	12	0
717	83	4	3	2	14	1	1	1006	653.58	313.25	-386.81	-387.01	1410.2	14	1000080160	17	0
717	83	7	1	0	14	1	1	1006	1232.12	-159.51	-25.97	425.51	1097.2	14	1000180400	13	1
717	83	9	2	0	14	1	0	1002	268.67	-169.78	-120.11	999.27	1132.4	14	1000140280	19	0
717	83	9	2	1	14	0	1	1005	2559.18	249.21	266.05	-284.81	221.1	13	1000140280	11	0
717	83	13	3	0	14	0	0	1001	371.17	-473.76	-470.97	442.97	303.3	13	1000080160	9	0
717	83	13	3	1	14	0	0	1001	460.27	-402.25	-191.51	76.28	217.4	13	1000130270	8	0
717	83	13	3	2	14	0	1	1003	1161.39	-202.34	-216.09	532.36	474.8	13	1000180400	11	0
717	83	14	1	0	14	0	0	1001	615.81	-158.93	4.80	-12.29	1403.3	13	1000180400	9	0
717	83	16	1	0	14	1	0	1002	265.50	56.18	-14.69	429.81	549.4	14	1000180400	9	1
717	83	17	4	0	14	1	0	1002	565.18	6.57	-160.04	-493.33	668.6	14	1000080160	9	0
717	83	17	4	1	14	0	2	1091	2979.50	302.10	-92.68	1005.33	132.3	13	1000080160	17	0
717	83	17	4	2	14	0	0	1001	446.42	598.03	-424.47	70.53	118.8	13	1000140280	8	0
717	83	17	4	3	14	1	2	1092	2126.47	-30.09	66.04	34.72	1121.5	14	1000180400	11	1
717	83	20	2	0	14	0	0	1001	477.32	707.56	-141.99	580.46	136.1	13	1000140280	8	0
717	83	20	2	1	14	0	1	1003	538.37	-145.98	52.56	103.68	499.1	13	1000180400	12	1
717	83	21	3	0	14	1	0	1002	636.24	-107.22	-66.06	-490.88	1142.0	14	1000200400	9	0
717	83	21	3	1	14	0	10	1000	862.34	-76.88	1.53	529.20	569.7	13	1000180400	13	0
717	83	21	3	2	14	0	10	1000	636.74	-101.18	374.70	-283.53	980.4	13	1000080160	12	0
717	83	23	3	0	14	0	1	1003	975.71	56.15	-195.72	-275.25	522.3	13	1000140280	12	0
717	83	23	3	1	14	1	0	1002	485.61	430.49	-126.31	-466.25	1198.4	14	1000200400	26	0
717	83	23	3	2	14	0	10	1000	649.17	-334.77	-390.01	-281.14	1280.3	13	1000080160	18	0
717	83	24	2	0	14	1	2	1092	2828.35	-109.81	-105.21	92.81	329.1	14	1000180400	17	1
717	83	24	2	1	14	0	0	1001	508.89	-557.11	-192.22	-36.26	835.0	13	1000080160	8	0
717	83	27	3	0	14	0	1	1005	4305.79	570.48	-54.32	-55.03	987.2	13	1000160320	24	0
717	83	27	3	1	14	0	0	1001	562.68	159.44	25.54	316.63	184.0	13	1000180400	8	1
717	83	27	3	2	14	1	0	1002	1109.00	-156.23	-46.05	327.35	639.1	14	1000180400	12	1
717	83	32	1	0	14	0	10	1000	880.67	21.22	-84.52	-5.86	1157.1	13	1000180400	21	0
717	83	36	3	0	14	1	0	1002	297.52	-658.58	-311.34	-503.27	1369.5	14	1000120240	9	0
717	83	36	3	1	14	0	0	1001	365.87	-355.02	-433.04	-425.89	936.6	13	1000080160	10	0
717	83	36	3	2	14	0	2	1091	1524.46	-160.06	-154.96	12.90	117.4	13	1000180400	18	1
717	83	37	1	0	14	0	1	1000	2503.96	-362.55	132.47	-283.61	467.2	13	1000140280	15	0
717	83	38	4	0	14	0	1	1005	736.01	11.32	129.19	191.09	1280.0	13	1000180400	23	1
717	83	38	4	1	14	0	1	1005	684.94	76.27	-323.95	-330.19	1242.6	13	1000140280	12	0
717	83	38	4	2	14	0	2	1091	2393.37	637.94	-385.76	542.98	894.4	13	1000140280	16	0
717	83	38	4	3	14	0	0	1001	712.59	-393.99	-432.69	310.19	107.3	13	1000140280	8	0
717	83	40	2	0	14	0	10	1000	571.28	188.08	-665.08	36.01	513.8	13	1000080160	12	0
717	83	40	2	1	14	0	0	1001	1290.98	162.10	-25.30	216.71	1069.5	13	1000180400	26	1
717	83	45	1	0	14	1	0	1002	246.87	-54.75	83.51	169.04	369.8	14	1000180400	10	1
717	83	49	4	0	14	0	2	1091	2310.39	351.49	-583.84	-395.41	1335.4	13	1000140280	13	0
717	83	49	4	1	14	0	0	1001	1227.92	-192.46	48.87	436.24	1571.3	13	1000180400	8	1
717	83	49	4	2	14	0	1	1000	3966.21	-449.45	157.62	-380.50	1544.2	13	1000080160	16	0
717	83	49	4	3	14	0	0	1001	610.22	521.62	249.17	362.98	640.6	13	1000140280	9	0
713	86	4	1	0	14	0	2	1091	5793.70	-5.97	1.67	621.12	914.1	13	1000180400	23	0
713	86	6	1	0	14	0	1	1003	1136.99	-106.47	-0.59	-36.79	379.7	13	1000180400	14	0
713	86	15	3	0	14	1	0	1002	635.99	93.93	-220.97	311.56	1224.4	14	1000180400	9	0
713	86	15	3	1	14	0	10	1000	588.56	516.08	80.26	901.97	374.5	13	1000080160	15	0
713	86	15	3	2	14	0	0	1001	593.88	-39.21	-87.75	-377.83	464.9	13	1000200400	8	0
713	86	26	2	0	14	0	0	1001	559.18	132.52	-258.84	136.85	1239.5	13	1000180400	9	0
713	86	26	2	1	14	0	0	1001	820.93	-696.46	-381.27	-480.41	139.8	13	1000080160	21	0
713	86	31	1	0	14	1	2	1092	3406.21	-159.61	167.33	7.91	1290.3	14	1000180400	18	1
713	86	46	3	0	14	1	1	1008	1169.14	-131.45	-143.33	153.17	745.9	14	1000180400	13	1
713	86	46	3	1	14	1	2	1092	3417.64	-241.16	-414.16	-1006.97	707.2	14	1000140280	17	0
713	86	46	3	2	14	0	0	1001	581.70	-622.24	-579.15	-175.03	1016.9	13	1000080160	8	0
713	86	50	2	0	14	0	1	1005	1449.06	-25.37	-314.08	-415.35	406.3	13	1000140280	22	0
713	86	50	2	1	14	1	0	1002	552.06	44.78	-199.17	208.28	1182.5	14	1000180400	9	1
713	72	1	1	0	14	0	0	1001	1050.10	-188.86	-174.12	-329.44	1392.8	13	1000140280	8	0
713	72	2	1	0	14	1	0	1002	681.42	30.05	-112.62	187.09	1087.1	14	1000180400	9	1
713	72	6	1	0	14	0	0	1001	398.75	-230.14	162.04	357.70	1492.3	13	1000180400	10	0
713	72	7	1	0	12	0	1	1005	2835.67	-213.57	-87.14	417.22	489.3	11	1000260560	12	0
713	72	11	3	0	14	0	1	1004	1411.19	-186.75	-49.14	97.30	1200.8	13	1000180400	13	1
713	72	11	3	1	14	0	0	1001	510.41	-26.57	-230.73	63.32	421.4	13	1000180400	21	0
713	72	11	3	2	14	0	2	1091	6169.87	172.35	53.73	1038.93	474.8	13	1000080160	19	0
713	72	12	1	0	14	1	0	1002	902.83	-5.12	195.70	399.89	73.4	14	1000180400	13	1
713	72	13	1	0	14	1	0	1002	3257.13	28.77	49.11	297.81	827.1	14	1000180400	9	1
713	72	24	1	0	14	0	0	1001	778.03	-164.55	67.81	39.55	174.7	13	1000180400	8	1
713	72	25	1	0	14	0	1	1003	1058.30	-30.36	193.37	-319.49	1411.4	13	1000130270	13	0
713	72	32	1	0	14	0	1	1004	1005.40	-12.79	-33.54	134.32	405.8	13	1000180400	11	1
713	72	38	2	0	14	0	1	1003	741.07	527.27	86.49	135.03	955.4	13	1000080160	14	0
713	72	38	2	1	14	0	0	1001	554.87	-27.79	-144.89	-293.56	1091.7	13	1000140280	8	0
713	72	48	4	0	14	0	2	1091	4220.88	15.65	-148.80	-1048.55	553.4	13	1000080160	15	0
713	72	48	4	1	14	0	0	1001	1317.67	502.24	193.28	815.23	124.4	13	1000080160	9	0
713	72	48	4	2	14	1	0	1002	559.18	-24.14	152.23	148.67	274.6	14	1000180400	10	1
713	72	48	4	3	14	0	0	1001	485.68	243.99	45.12	561.43	306.9	13	1000180400	9	0
717	11	3	1	0	14	1	1	1009	1408.30	-54.52	49.69	311.31	1492.4	14	1000180400	14	1
717	11	8	2	0	14	1	10	1000	869.79	28.18	-181.54	527.67	1462.2	14	1000180400	12	0
717	11	8	2	1	14	0	2	1091	3366.39	-76.51	443.14	-628.85	889.0	13	1000130270	15	0
717	11	11	2	0	14	0	0	1001	675.44	-9.29	-170.60	959.76	1493.7	13	1000080160	9	0
717	11	11	2	1	14	1	1	1007	1274.76	70.04	133.83	338.38	222.8	14	1000180400	14	1
717	11	12	2	0	14	0	2	1091	4182.65	211.70	243.44	349.71	183.1	13	1000180400	23	0
717	11	12	2	1	14	0	1	1004	2658.32	-494.09	-10.42	796.70	293.3	13	1000140280	14	0
717	11	16	2	0	14	1	1	1009	1052.66	257.65	-87.48	515.14	947.5	14	1000180400	14	0
717	11	16	2	1	14	1	0	1002	779.99	-103.73	-425.27	196.85	234.1	14	1000080160	9	0
717	11	23	2	0	14	0	1	1003	819.52	-2.24	547.72	-446.49	349.6	13	1000140280	11	0
717	11	23	2	1	14	0	10	1000	687.94	-116.94	-54.54	416.26	1590.9	13	1000180400	11	1
717	11	25	3	0	14	0	1	1004	547.79	529.56	369.38	955.90	168.6	13	1000080160	11	0
717	11	25	3	1	14	0	1	1003	3311.22	-260.70	2.44	-832.67	164.5	13	1000080160	12	0
717	11	25	3	2	14	1	10	1000	601.01	132.53	-144.96	408.70	203.7	14	1000180400	11	1
717	11	27	3	0	14	0	0	1001	410.68	185.11	-417.28	-59.36	1005.1	13	1000080160	8	0
717	11	27	3	1	14	0	2	1091	2568.15	290.50	-493.59	402.02	1150.6	13	1000140280	13	0
717	11	27	3	2	14	0	0	1001	782.44	55.46	203.56	597.20	475.3	13	1000180400	8	0
717	11	36	1	0	14	0	0	1001	1744.96	-47.50	-118.60	-421.90	992.9	13	1000080160	9	0
717	11	38	3	0	14	1	2	1092	1682.31	-197.20	-26.15	378.58	581.7	14	1000180400	12	1
717	11	38	3	1	14	1	1	1009	2614.96	592.69	-665.02	495.24	1026.7	14	1000080160	12	0
717	11	38	3	2	14	0	0	1001	163.37	-560.97	533.43	364.07	564.3	13	1000080160	12	0
717	11	41	2	0	14	0	10	1000	714.15	-204.76	-558.18	-223.16	336.5	13	1000080160	18	0
717	11	41	2	1	14	1	10	1000	886.68	-55.84	-183.19	440.69	1514.0	14	1000180400	11	1
717	11	43	3	0	14	1	1	1008	923.52	-700.38	-82.67	743.12	236.2	14	1000200400	14	0
717	11	43	3	1	14	0	0	1001	657.79	192.76	-79.32	972.25	414.4	13	1000140280	8	0
717	11	43	3	2	14	0	1	1003	3261.84	477.58	-110.49	28.93	952.1	13	1000080160	18	0
720	59	1	1	0	14	0	0	1001	1074.03	-34.86	203.30	446.05	831.3	13	1000180400	9	0
720	59	3	1	0	14	1	1	1006	675.37	-402.94	117.62	-274.74	845.0	14	1000080160	19	0
720	59	5	2	0	14	0	0	1001	1199.22	47.39	195.65	1007.95	1420.8	13	1000140280	8	0
720	59	5	2	1	14	1	1	1006	1001.96	205.99	160.95	148.22	103.5	14	1000180400	12	0
720	59	6	3	0	14	0	2	1091	4732.23	-482.60	242.27	-652.89	796.8	13	1000080160	17	0
720	59	6	3	1	14	1	0	1002	691.97	0.43	197.96	349.35	1587.0	14	1000180400	15	1
720	59	6	3	2	14	0	0	1001	1062.16	-258.49	9.68	-447.48	139.2	13	1000080160	14	0
720	59	7	2	0	14	0	0	1001	1083.98	-219.62	-51.51	427.16	243.7	13	1000180400	17	0
720	59	7	2	1	14	1	0	1002	381.07	486.64	-212.83	389.05	472.4	14	1000080160	8	0
720	59	9	3	0	14	0	0	1001	845.40	-37.13	125.70	5.60	799.0	13	1000180400	9	1
720	59	9	3	1	14	1	0	1002	414.06	-670.00	-518.44	755.64	1010.6	14	1000110230	9	0
720	59	9	3	2	14	0	0	1001	562.53	-321.33	-286.05	-449.49	1410.3	13	1000140280	8	0
720	59	12	2	0	14	0	1	1003	782.76	114.86	-54.46	111.47	65.8	13	1000180400	13	1
720	59	12	2	1	14	0	10	1000	690.41	-99.61	525.34	-434.57	1219.1	13	1000200400	24	0
720	59	17	3	0	14	0	1	1003	708.82	302.03	-668.13	944.87	1076.1	13	1000140280	11	0
720	59	17	3	1	14	1	0	1002	826.42	159.64	166.12	21.35	1235.2	14	1000180400	12	1
720	59	17	3	2	14	1	0	1002	819.82	530.90	118.53	-191.64	1379.9	14	1000080160	17	0
720	59	19	1	0	14	0	1	1003	1472.82	-181.20	239.54	121.54	800.4	13	1000180400	12	0
720	59	21	1	0	14	0	1	1003	1231.22	-51.89	225.57	194.45	918.7	13	1000180400	12	0
720	59	26	1	0	14	0	0	1001	812.17	-224.71	-131.23	-15.77	610.3	13	1000180400	10	0
720	59	40	2	0	14	1	0	1002	279.04	-80.37	-463.10	-339.01	446.0	14	1000080160	10	0
720	59	40	2	1	14	0	1	1003	1171.95	-104.91	-200.02	205.87	726.9	13	1000180400	12	0
720	59	42	2	0	14	0	0	1001	3183.91	-272.92	-255.84	-892.36	294.2	13	1000080160	8	0
720	59	42	2	1	-14	1	10	1000	473.38	218.45	-45.22	166.42	215.1	-14	1000180400	27	0
720	59	49	1	0	-14	1	1	1015	1049.82	-18.80	72.18	25.00	100.6	-14	1000180400	23	1
714	97	2	2	0	14	0	1	1000	1631.45	-35.08	524.87	-285.62	958.4	13	1000140280	20	0
714	97	2	2	1	14	0	1	1005	1453.27	-448.22	-63.72	-417.99	1031.3	13	1000080160	19	0
714	97	3	2	0	14	0	1	1003	1411.25	128.37	-121.64	26.86	365.0	13	1000180400	16	1
714	97	3	2	1	14	1	1	1007	1096.52	-9.87	296.48	-298.16	654.6	14	1000140280	12	0
714	97	8	1	0	14	0	0	1001	1064.89	-147.18	-209.09	-274.29	1018.0	13	1000140280	22	0
714	97	9	2	0	14	0	10	1000	1597.52	44.53	192.51	261.64	562.8	13	1000180400	12	1
714	97	9	2	1	14	0	0	1001	700.95	449.93	-29.81	-285.07	766.6	13	1000080160	9	0
714	97	12	1	0	14	0	10	1000	382.73	32.16	-506.34	-17.53	1574.6	13	1000110230	11	0
714	97	14	1	0	14	1	0	1002	563.23	129.43	153.69	415.77	1496.3	14	1000180400	12	1
714	97	18	2	0	14	0	1	1003	2124.79	111.04	187.25	-367.03	103.8	13	1000200400	15	0
714	97	18	2	1	14	1	0	1002	236.40	195.94	-544.36	950.94	1436.2	14	1000110230	9	0
714	97	20	1	0	14	1	0	1002	618.53	-159.90	-457.95	534.44	191.3	14	1000140280	31	0
714	97	24	3	0	14	0	0	1001	1043.97	-50.54	-44.38	-3.01	1008.4	13	1000180400	13	0
714	97	24	3	1	14	1	2	1092	2935.28	-511.42	172.61	850.89	389.7	14	1000080160	18	0
714	97	24	3	2	14	0	10	1000	728.12	86.14	-611.47	218.27	766.2	13	1000110230	12	0
714	97	28	1	0	14	0	10	1000	604.56	140.80	-91.74	-276.77	146.1	13	1000080160	26	0
714	97	29	3	0	14	0	2	1091	4121.62	215.81	-72.41	146.88	1256.9	13	1000260560	18	0
714	97	29	3	1	14	0	0	1001	3684.83	32.88	-410.16	-1097.43	251.0	13	1000080160	9	0
714	97	29	3	2	14	0	0	1001	887.19	-545.80	40.15	767.78	142.9	13	1000140280	9	0
714	97	30	1	0	14	0	1	1003	2177.69	-516.91	-140.53	68.73	1083.2	13	1000080160	11	0
714	97	37	4	0	14	0	10	1000	633.21	-43.63	-84.30	316.79	334.4	13	1000180400	24	1
714	97	37	4	1	14	0	0	1001	1447.72	-229.30	86.82	975.52	605.6	13	1000140280	9	0
714	97	37	4	2	14	1	0	1002	729.90	-112.27	-235.14	-335.04	845.6	14	1000080160	10	0
714	97	37	4	3	14	0	0	1001	221.35	-121.02	-143.95	-282.74	334.1	13	1000080160	10	0
714	97	41	1	0	14	1	0	1002	492.58	-156.30	130.40	-5.94	421.2	14	1000180400	10	0
714	97	42	2	0	14	0	0	1001	1147.03	-661.00	-388.43	479.99	1516.5	13	1000080160	9	0
714	97	42	2	1	14	0	10	1000	777.39	176.19	-175.05	96.14	499.5	13	1000180400	21	1
714	97	43	1	0	14	0	0	1001	1046.96	146.13	-119.19	436.50	1155.5	13	1000180400	24	1
714	97	44	2	0	14	0	0	1001	1548.25	85.76	54.09	504.32	569.3	13	1000180400	24	0
714	97	44	2	1	14	1	1	1007	967.26	-96.07	-12.09	-444.22	1467.7	14	1000080160	12	0
714	97	45	3	0	14	0	2	1091	3679.53	214.47	246.38	-320.27	1336.2	13	1000200400	28	0
714	97	45	3	1	14	0	10	1000	452.90	-501.35	-182.39	754.20	445.2	13	1000080160	12	0
714	97	45	3	2	14	0	1	1003	701.27	27.11	-88.11	-499.23	1046.1	13	1000080160	14	0
714	97	49	2	0	14	0	1	1003	3540.95	-71.63	-152.72	-435.77	631.9	13	1000200400	14	0
714	97	49	2	1	12	0	0	1001	1510.35	-599.19	-182.98	-244.92	827.5	11	1000200400	9	0
712	6	2	2	0	14	0	10	1000	1435.42	63.54	-205.14	628.39	1332.1	13	1000180400	13	0
712	6	2	2	1	14	1	1	1008	1036.26	23.29	157.74	64.07	518.9	14	1000180400	13	1
712	6	4	4	0	14	0	0	1001	1154.79	250.94	-525.36	384.95	1568.3	13	1000110230	8	0
712	6	4	4	1	14	0	0	1001	536.20	-152.48	-548.95	836.70	942.2	13	1000080160	8	0
712	6	4	4	2	14	0	2	1091	4124.47	70.53	241.76	1371.57	844.0	13	1000080160	20	0
712	6	4	4	3	14	1	1	1008	947.37	44.39	-54.66	354.01	1170.3	14	1000180400	13	1
712	6	5	2	0	14	1	0	1002	378.69	-665.87	550.77	474.30	1193.6	14	1000140280	11	0
712	6	5	2	1	14	0	1	1003	1254.90	-120.63	-213.17	281.06	1148.5	13	1000180400	12	0
712	6	6	1	0	14	0	1	1004	1073.79	90.82	216.43	269.96	579.5	13	1000260560	13	0
712	6	8	2	0	14	0	0	1001	717.48	27.73	-118.70	182.89	860.0	13	1000180400	8	1
712	6	8	2	1	14	1	2	1092	2667.75	-512.11	-181.15	-233.11	1338.9	14	1000140280	16	0
712	6	13	2	0	14	0	0	1001	627.51	129.17	-380.28	-89.68	756.1	13	1000140280	9	0
712	6	13	2	1	14	1	0	1002	346.84	-202.27	148.32	505.02	192.8	14	1000180400	17	0
712	6	15	2	0	14	0	0	1001	800.17	0.39	-37.79	-322.97	1108.3	13	1000140280	8	0
712	6	15	2	1	14	0	1	1004	1371.28	69.09	-157.71	302.49	790.7	13	1000180400	13	1
712	6	16	2	0	14	1	0	1002	177.16	-641.87	-657.73	801.11	939.2	14	1000080160	11	0
712	6	16	2	1	14	0	0	1001	1106.14	4.73	-68.93	386.16	1154.1	13	1000180400	8	1
712	6	21	1	0	14	0	0	1001	1121.66	174.72	74.87	337.60	695.4	13	1000180400	10	1
712	6	27	1	0	14	0	1	1005	1618.87	-73.65	120.74	369.91	244.3	13	1000180400	12	1
712	6	29	1	0	14	1	0	1002	564.52	101.36	193.46	451.89	1078.5	14	1000180400	11	1
712	6	30	1	0	14	0	0	1001	2312.90	96.13	249.48	405.32	737.9	13	1000180400	13	0
712	6	31	3	0	14	0	10	1000	1333.45	19.67	-123.23	-348.21	124.7	13	1000140280	12	0
712	6	31	3	1	14	0	0	1001	385.77	-696.18	-215.23	870.88	960.6	13	1000190390	8	0
712	6	31	3	2	14	0	2	1091	3245.18	85.26	323.68	-967.19	1485.7	13	1000140280	20	0
712	6	32	2	0	14	0	1	1004	1002.83	-300.38	-159.34	245.12	312.3	13	1000060120	11	0
712	6	32	2	1	14	0	0	1001	908.11	-145.11	-248.22	45.89	1009.2	13	1000180400	10	0
712	6	33	3	0	12	0	0	1001	2013.59	-119.83	145.94	57.69	442.9	11	1000180400	10	1
712	6	33	3	1	14	0	0	1001	318.01	545.68	138.13	-187.36	1434.4	13	1000120240	8	0
712	6	33	3	2	14	1	0	1002	479.19	-535.31	-72.25	585.76	1083.4	14	1000140280	9	0
712	6	35	1	0	14	0	0	1001	753.48	215.69	-94.62	189.00	1009.6	13	1000180400	9	0
712	6	40	3	0	14	0	0	1001	808.81	-188.41	289.62	-427.90	1541.5	13	1000080160	9	0
712	6	40	3	1	14	0	0	1001	595.19	-86.62	130.52	189.83	218.7	13	1000180400	9	1
712	6	40	3	2	14	1	0	1002	360.26	630.93	244.54	249.88	1470.6	14	1000080160	10	0
714	73	1	2	0	14	0	0	1001	501.00	-554.07	-429.01	60.58	402.4	13	1000130270	8	0
714	73	1	2	1	14	0	0	1001	441.32	-177.09	-136.78	433.04	1210.4	13	1000180400	14	1
714	73	2	1	0	14	0	0	1001	411.56	-64.50	97.83	156.09	1580.0	13	1000180400	10	1
714	73	3	1	0	14	1	10	1000	963.39	-100.63	222.22	421.62	1549.8	14	1000260560	11	0
714	73	8	3	0	14	1	1	1006	1098.85	-585.74	-272.81	627.99	326.7	14	1000080160	12	0
714	73	8	3	1	14	0	0	1001	923.43	-64.41	-15.38	288.49	1224.5	13	1000180400	19	1
714	73	8	3	2	14	0	2	1091	2879.38	-70.49	451.75	-887.84	863.9	13	1000200400	11	0
714	73	17	1	0	14	0	0	1001	792.26	162.56	-180.06	408.31	1550.2	13	1000180400	10	1
714	73	20	1	0	14	1	0	1002	1326.22	-215.00	-271.01	-13.67	417.7	14	1000180400	12	0
714	73	26	3	0	14	0	0	1001	279.09	-607.15	-619.10	326.99	1284.6	13	1000140280	9	0
714	73	26	3	1	14	0	0	1001	941.49	2.76	-6.88	5.16	870.9	13	1000180400	10	1
714	73	26	3	2	14	0	2	1091	564.75	66.97	-160.82	-396.52	1428.7	13	1000140280	13	0
714	73	42	1	0	14	0	0	1001	1359.55	-55.85	12.91	227.51	636.2	13	1000180400	9	1
713	62	2	2	0	14	0	0	1001	570.50	-220.70	-255.51	-287.83	1244.1	13	1000260560	31	0
713	62	2	2	1	14	0	10	1000	819.95	143.30	-87.44	-402.17	1464.2	13	1000140280	11	0
713	62	6	1	0	14	0	0	1001	1173.06	137.50	23.45	79.76	365.6	13	1000180400	11	1
713	62	7	3	0	14	1	1	1008	1129.57	-174.02	15.80	-56.49	1117.4	14	1000180400	47	0
713	62	7	3	1	14	0	1	1003	1247.46	-159.27	-50.75	165.83	749.4	13	1000180400	21	1
713	62	7	3	2	-14	1	1	1013	890.90	547.65	229.40	-280.55	372.8	-14	1000200400	16	0
713	62	8	2	0	14	0	0	1001	524.64	588.67	541.64	284.96	1205.1	13	1000080160	10	0
713	62	8	2	1	14	0	0	1001	877.41	-155.11	-188.83	561.62	1216.1	13	1000180400	18	0
713	62	19	2	0	14	0	2	1091	3833.11	153.65	323.01	-175.57	337.6	13	1000260560	13	0
713	62	19	2	1	14	1	0	1002	244.78	678.07	-487.25	-455.77	1160.0	14	1000080160	12	0
713	62	22	1	0	14	0	2	1091	951.96	130.66	161.49	270.89	523.7	13	1000180400	16	1
713	62	23	1	0	14	0	0	1001	1141.92	-214.08	-18.38	200.88	597.5	13	1000180400	9	0
713	62	27	2	0	14	0	1	1005	2453.19	-480.90	-40.28	25.79	895.3	13	1000080160	14	0
713	62	27	2	1	14	0	0	1001	566.57	218.90	44.77	-331.37	1015.8	13	1000200400	23	0
713	62	31	2	0	14	1	0	1002	1605.14	-51.91	-219.16	449.06	1459.8	14	1000180400	11	0
713	62	31	2	1	14	0	10	1000	2036.19	348.44	179.81	116.94	424.3	13	1000260560	13	0
713	62	33	3	0	14	0	0	1001	387.52	173.26	-626.39	530.77	172.4	13	1000140280	8	0
713	62	33	3	1	14	0	2	1091	2115.34	-45.90	-116.80	211.11	672.2	13	1000180400	17	1
713	62	33	3	2	14	0	0	1001	1142.16	-103.40	276.44	987.26	717.6	13	1000140280	8	0
713	62	42	3	0	14	0	0	1001	766.11	199.00	-45.90	411.08	1569.8	13	1000180400	13	1
713	62	42	3	1	14	1	0	1002	313.45	-493.56	-316.25	673.90	800.4	14	1000080160	11	0
713	62	42	3	2	14	0	0	1001	517.78	599.87	-64.04	669.06	953.9	13	1000080160	9	0
713	62	44	2	0	14	1	0	1002	545.78	-145.83	-71.75	471.39	812.4	14	1000180400	10	1
713	62	44	2	1	14	1	0	1002	455.95	-453.96	-413.04	-212.80	1228.6	14	1000080160	9	0
713	62	46	2	0	14	0	0	1001	454.39	-634.06	192.61	353.86	982.2	13	1000200400	8	0
713	62	46	2	1	14	0	0	1001	831.61	194.64	-40.11	433.91	1360.7	13	1000180400	16	1
713	62	47	1	0	14	0	10	1000	1913.66	167.29	-116.84	305.07	1130.6	13	1000180400	11	1
713	62	48	1	0	14	1	0	1002	1086.40	-47.23	-26.31	290.73	979.3	14	1000180400	16	1
713	23	5	2	0	14	0	2	1091	2277.71	66.79	-4.66	156.86	1429.3	13	1000180400	15	1
713	23	5	2	1	14	0	1	1003	1044.46	-198.74	156.81	111.63	953.1	13	1000180400	11	1
713	23	10	3	0	14	0	1	1003	2200.45	-61.88	81.24	-611.85	1268.3	13	1000140280	12	0
713	23	10	3	1	14	0	2	1091	3839.25	-230.32	-318.35	1147.43	874.8	13	1000130270	13	0
713	23	10	3	2	14	1	0	1002	795.80	52.98	206.68	18.15	724.3	14	1000180400	11	0
713	23	11	1	0	14	0	1	1004	1064.20	-54.65	-56.06	91.42	1349.8	13	1000180400	13	1
713	23	13	1	0	14	0	0	1001	595.38	107.78	-207.16	305.64	1546.6	13	1000180400	9	0
713	23	19	1	0	14	1	1	1006	1571.60	-78.99	31.51	91.21	309.3	14	1000180400	17	1
713	23	21	3	0	14	1	0	1002	737.73	-5.46	236.17	232.16	1165.5	14	1000180400	22	0
713	23	21	3	1	14	1	0	1002	436.03	-187.11	-552.08	119.55	442.1	14	1000080160	9	0
713	23	21	3	2	14	0	0	1001	686.60	214.68	135.39	1.96	571.5	13	1000260560	9	0
713	23	24	1	0	14	0	1	1005	1188.41	56.16	15.25	128.66	121.0	13	1000180400	15	1
713	23	28	2	0	14	0	0	1001	481.87	-671.97	-15.83	270.58	297.0	13	1000200400	9	0
713	23	28	2	1	14	0	0	1001	1755.34	44.27	-0.33	-322.01	1432.2	13	1000080160	9	0
713	23	30	1	0	14	0	0	1001	1193.64	-60.92	96.15	157.62	742.9	13	1000180400	12	1
713	23	31	2	0	14	0	0	1001	326.99	157.64	-485.30	-494.28	972.0	13	1000080160	8	0
713	23	31	2	1	14	1	1	1006	618.13	75.00	14.72	55.71	1310.9	14	1000180400	12	1
713	23	33	3	0	14	0	0	1001	937.65	157.29	-207.62	-10.48	1100.9	13	1000180400	42	0
713	23	33	3	1	14	0	0	1001	726.05	-82.06	-260.08	-201.00	1095.3	13	1000060120	8	0
713	23	33	3	2	14	0	0	1001	352.12	-191.92	333.94	-434.32	540.4	13	1000200400	8	0
713	23	35	3	0	14	0	0	1001	359.57	-576.94	303.57	-343.82	749.2	13	1000080160	8	0
713	23	35	3	1	14	0	0	1001	1058.84	0.32	190.98	270.71	883.3	13	1000180400	8	1
713	23	35	3	2	14	0	0	1001	594.87	587.24	319.82	101.17	1463.9	13	1000110230	9	0
713	23	36	1	0	14	1	1	1006	1433.35	-244.81	-234.04	97.05	233.8	14	1000180400	12	0
713	23	38	2	0	14	0	0	1001	685.78	13.15	162.07	-283.77	561.4	13	1000080160	8	0
713	23	38	2	1	14	0	2	1091	2192.84	176.96	175.19	569.31	684.3	13	1000180400	17	0
713	23	40	2	0	14	0	0	1001	1851.19	249.95	-20.62	216.13	1034.6	13	1000180400	20	0
713	23	40	2	1	14	1	2	1092	1609.74	-15.86	-44.65	-46.57	417.3	14	1000180400	17	0
713	23	49	1	0	14	0	2	1091	1803.94	-67.43	-80.74	442.17	1231.0	13	1000180400	13	1
713	24	7	1	0	14	0	2	1091	2029.60	-140.54	52.86	102.96	1463.2	13	1000180400	13	1
